,address,lat,lon,name
231,"Buiten de Veste 10  Schoonhoven,  Zuid-Holland 2871 GE",51.9484035,4.8452331,Afdeling Krimpenerwaard
232,"Buiten de Veste 10  Schoonhoven,  Zuid-Holland 2871 GE",51.9484130,4.8452134,Afdeling Krimpenerwaard
233,"Buiten de Veste 10  Schoonhoven,  Zuid-Holland 2871 GE",51.9484130,4.8452134,Afdeling Krimpenerwaard
234,"Richter 44  Werkendam,  Noord-Brabant 4251 DB",51.8125119,4.903002,Afdeling Land van Heusden en Altena
235,"Lichtenbergerstraat 7 b  Landgraaf,  Limburg 6371 AS",50.9037859,6.0194126,Afdeling Landgraaf
236,"Lichtenbergerstraat 7 b  Landgraaf,  Limburg 6371 AS",50.9038888,6.0196146,Afdeling Landgraaf
237,"Apollolaan 1 B  Leiden,  Zuid-Holland 2324 BR",52.1397203,4.4763932,Afdeling Leiden e.o.
238,"Apollolaan 1 B  Leiden,  Zuid-Holland 2324 BR",52.1397203,4.4763932,Afdeling Leiden e.o.
239,"Apollolaan 1 B  Leiden,  Zuid-Holland 2324 BR",52.1397203,4.4763932,Afdeling Leiden e.o.
240,"Herenstraat 165  Voorburg,  Zuid-Holland 2271 CE",52.0664947,4.3619808,Afdeling Leidschendam-Voorburg
241,"Herenstraat 165  Voorburg,  Zuid-Holland 2271 CE",52.0664947,4.3619808,Afdeling Leidschendam-Voorburg
242,"Herenstraat 165  Voorburg,  Zuid-Holland 2271 CE",52.0664947,4.3619808,Afdeling Leidschendam-Voorburg
243,"Wigstraat 15  Lelystad,  Flevoland 8223 EE",52.5232747,5.4940873,Afdeling Lelystad
244,"Wigstraat 15  Lelystad,  Flevoland 8223 EE",52.5232747,5.4940874,Afdeling Lelystad
245,"Wigstraat 15  Lelystad,  Flevoland 8223 EE",52.5232747,5.4940874,Afdeling Lelystad
246,"Vincent van Goghstraat 4 6901 DK ZEVENAAR  Zevenaar,  Gelderland 6901 DK",51.9302388,6.0684221,Afdeling Liemers Oost
247,"Vincent van Goghstraat 4  Zevenaar,  Gelderland 6901 DK",51.9302388,6.0684221,Afdeling Liemers Oost
248,"p/a Langerakstraat 16  Doornenburg,  Gelderland 6686 CE",51.8912299,5.9979118,Afdeling Lingewaard-Overbetuwe
249,"p/a Langerakstraat 16  Doornenburg,  Gelderland 6686 CE",51.8912299,5.9979118,Afdeling Lingewaard-Overbetuwe
250,"p/a Langerakstraat 16  Doornenburg,  Gelderland 6686 CE",51.8912299,5.9979118,Afdeling Lingewaard-Overbetuwe
251,"Maria-Louiselaan 11  Lopik,  Utrecht 3411 XS",51.9710102,4.946884,Afdeling Lopik/Polsbroek
252,"Maria-Louiselaan 11  Lopik,  Utrecht 3411 XS",51.9710102,4.9468840,Afdeling Lopik/Polsbroek
253,"Pelikaanstraat 17  Losser,  Overijssel 7581 SZ",52.2522666,7.011852,Afdeling Losser
254,"Cortenstraat 7  Maastricht,  Limburg 6211 HT",50.846811,5.69212,Afdeling Maastricht-Meerssen-Mergelland
255,"Cortenstraat 7  Maastricht,  Limburg 6211 HT",50.8468110,5.6921200,Afdeling Maastricht-Meerssen-Mergelland
256,"Cortenstraat 7  Maastricht,  Limburg 6211 HT",50.8468110,5.6921200,Afdeling Maastricht-Meerssen-Mergelland
257,"Evertsenstraat 1  Veghel,  Noord-Brabant 5463 HM",51.6078748,5.5467325,Afdeling Meierijstad Boxtel Boekel
258,"Evertsenstraat 1  Veghel,  Noord-Brabant 5463 HM",51.6078748,5.5467325,Afdeling Meierijstad Boxtel Boekel
259,"Evertsenstraat 1  Veghel,  Noord-Brabant 5463 HM",51.6078748,5.5467325,Afdeling Meierijstad Boxtel Boekel
260,"De Plataan Vledderstraat 3F  Meppel,  Drenthe 7941 LC",52.6978140,6.1942430,Afdeling Meppel/Nijeveen
261,"De Plataan Vledderstraat 3F  Meppel,  Drenthe 7941 LC",52.6978140,6.1942430,Afdeling Meppel/Nijeveen
262,"De Plataan Vledderstraat 3F  Meppel,  Drenthe 7941 LC",52.6978140,6.1942430,Afdeling Meppel/Nijeveen
263,"Schuttersweg 41  Apeldoorn,  Gelderland 7314 LD",52.2139786,5.9433355,Afdeling Midden Betuwe
264,"Schuttersweg 41  Apeldoorn,  Gelderland 7314 LD",52.2138774,5.9433802,Afdeling Midden Betuwe
265,"Plataan 7  Megen,  Gelderland 5366 CJ",51.8187904,5.55885,Afdeling Midden Maas en Waal e.o.
266,"Plataan 7  Megen,  Gelderland 5366 CJ",51.8187904,5.5588500,Afdeling Midden Maas en Waal e.o.
267,"Weglangen 6  Westerbork,  Drenthe 9431 HK",52.8607638,6.6033652,Afdeling Midden-Drenthe
268,"Weglangen 6  Westerbork,  Drenthe 9431 HK",52.8607638,6.6033652,Afdeling Midden-Drenthe
269,"Weglangen 6  Westerbork,  Drenthe 9431 HK",52.8607638,6.6033652,Afdeling Midden-Drenthe
270,"Karnemelkstraat 2A  Breda,  Noord-Brabant 4811 KJ",51.5862425,4.7757534,Afdeling Moerdijk
271,"Trimpad 4  Vlaardingen,  Zuid-Holland 3135 GA",51.9225283,4.3634061,Afdeling Nieuwe Waterweg Noord
272,"Trimpad 4  Vlaardingen,  Zuid-Holland 3135 GA",51.9225033,4.3634001,Afdeling Nieuwe Waterweg Noord
273,"Trimpad 4  Vlaardingen,  Zuid-Holland 3135 GA",51.9225033,4.3634001,Afdeling Nieuwe Waterweg Noord
274,"Constructieweg 6  Nieuwegein,  Utrecht 3433 NN",52.0128076,5.1021432,Afdeling Nieuwegein
275,"Constructieweg 6  Nieuwegein,  Utrecht 3433 NN",52.0128076,5.1021433,Afdeling Nieuwegein
276,"Constructieweg 6  Nieuwegein,  Utrecht 3433 NN",52.0128076,5.1021433,Afdeling Nieuwegein
277,"Havenstraat 5 b  Nijkerk Gld,  Gelderland 3861 VS",52.2260497,5.480317,Afdeling Nijkerk
278,"Havenstraat 5 b  Nijkerk Gld,  Gelderland 3861 VS",52.2260497,5.4803169,Afdeling Nijkerk
279,"Gelderselaan 14  Nijmegen,  Gelderland 6523 LJ",51.8324481,5.8737845,Afdeling Nijmegen e.o.
280,"Gelderselaan 14  Nijmegen,  Gelderland 6523 LJ",51.8323549,5.8736339,Afdeling Nijmegen e.o.
281,"Atoomweg 2 B  Groningen,  Groningen 9743 AK",53.2136769,6.5391622,Afdeling Noord-Groningen
282,"Atoomweg 2 B  Groningen,  Groningen 9743 AK",53.2136769,6.5391622,Afdeling Noord-Groningen
283,"Atoomweg 2 B  Groningen,  Groningen 9743 AK",53.2136769,6.5391622,Afdeling Noord-Groningen
284,"Hertog Aalbrechtweg 10  Alkmaar,  Noord-Holland 1823 DL",52.6443921,4.7674848,Afdeling Noord-Kennemerland
285,"Hertog Aalbrechtweg 10  Alkmaar,  Noord-Holland 1823 DL",52.6443921,4.7674848,Afdeling Noord-Kennemerland
286,"Hertog Aalbrechtweg 10  Alkmaar,  Noord-Holland 1823 DL",52.6443921,4.7674848,Afdeling Noord-Kennemerland
287,"Golda Meirstraat 23  Goes,  Zeeland 4463 DC",51.5170185,3.8852968,Afdeling Noord-West Beveland
288,"Golda Meirstraat 23  Goes,  Zeeland 4463 DC",51.5170185,3.8852968,Afdeling Noord-West Beveland
289,"Golda Meirstraat 23  Goes,  Zeeland 4463 DC",51.5170185,3.8852968,Afdeling Noord-West Beveland
290,"Boslaan 10A  Zuidhoorn,  Groningen 9801 HG",53.2458562,6.4028816,Afdeling Noord-West Groningen
291,"Boslaan 10A  Zuidhoorn,  Groningen 9801 HG",53.2458562,6.4028816,Afdeling Noord-West Groningen
292,"Boslaan 10A  Zuidhoorn,  Groningen 9801 HG",53.2458562,6.4028816,Afdeling Noord-West Groningen
293,"Hoppad 17  Roden,  Drenthe 9301 PG",53.1458435,6.4244355,Afdeling Noordenveld
294,"Hoppad 17  Roden,  Drenthe 9301 PG",53.1458435,6.4244355,Afdeling Noordenveld
295,"Hoppad 17  Roden,  Drenthe 9301 PG",53.1458435,6.4244355,Afdeling Noordenveld
296,"Kromstraat 45  Oss,  Noord-Brabant 5345 AA",51.7617740,5.5142204,Afdeling Noordoost-Brabant
297,"Kromstraat 45  Oss,  Noord-Brabant 5345 AA",51.7618343,5.5141940,Afdeling Noordoost-Brabant
298,"Kromstraat 45  Oss,  Noord-Brabant 5345 AA",51.7618343,5.5141940,Afdeling Noordoost-Brabant
299,"Espelerweg 4  Emmeloord,  Flevoland 8303 HW",52.7234589,5.7442913,Afdeling Noordoostpolder
300,"Espelerweg 4  Emmeloord,  Flevoland 8303 HW",52.7245977,5.7481343,Afdeling Noordoostpolder
301,"Espelerweg 4  Emmeloord,  Flevoland 8303 HW",52.7245977,5.7481343,Afdeling Noordoostpolder
302,"Elburgerweg 11  Nunspeet,  Gelderland 8071 TA",52.3825358,5.7836793,Afdeling Nunspeet e.o.
303,"Elburgerweg 11  Nunspeet,  Gelderland 8071 TA",52.3825358,5.7836793,Afdeling Nunspeet e.o.
304,"Blokshekken 6  Oisterwijk,  Noord-Brabant 5061 HA",51.5809603,5.1902251,Afdeling Oisterwijk
305,"Blokshekken 6  Oisterwijk,  Noord-Brabant 5061 HA",51.5809603,5.1902251,Afdeling Oisterwijk
306,"Nering Bögelstraat 62  Ommen,   7731 EM",52.5231995,6.4214852,Afdeling Ommen
307,"Nering Bögelstraat 62  Ommen,   7731 EM",52.5231995,6.4214852,Afdeling Ommen
308,"Atoomweg 2 B  Groningen,  Groningen 9743 AK",53.2136769,6.5391622,Afdeling Oost-Groningen
309,"Atoomweg 2 B  Groningen,  Groningen 9743 AK",53.2136769,6.5391622,Afdeling Oost-Groningen
310,"Atoomweg 2 B  Groningen,  Groningen 9743 AK",53.2136769,6.5391622,Afdeling Oost-Groningen
311,"In de Korenmolen 30  Duivendrecht,  Noord-Holland 1115 GP",52.3310181,4.942307,Afdeling Ouder-Amstel
312,"Oranjestraat 10  Panningen,  Limburg 5981 CB",51.3238732,5.9724259,Afdeling Peel en Maas
313,"Oranjestraat 10  Panningen,  Limburg 5981 CB",51.3238732,5.9724259,Afdeling Peel en Maas
314,"Ackersdijkseweg 16  Delfgauw,  Zuid-Holland 2645 EB",51.9794015,4.4047622,Afdeling Pijnacker-Nootdorp
315,"Ackersdijkseweg 16  Delfgauw,  Zuid-Holland 2645 EB",51.9794145,4.4048607,Afdeling Pijnacker-Nootdorp
316,"Ackersdijkseweg 16  Delfgauw,  Zuid-Holland 2645 EB",51.9794145,4.4048607,Afdeling Pijnacker-Nootdorp
317,"Graaf Ottolaan 13  Oosterbeek,  Gelderland 6861 BS",51.9955806,5.835291,Afdeling Renkum-Wageningen
318,"Graaf Ottolaan 13  Oosterbeek,  Gelderland 6861 BS",51.9955806,5.8352910,Afdeling Renkum-Wageningen
319,"Graaf Ottolaan 13  Oosterbeek,  Gelderland 6861 BS",51.9955806,5.8352910,Afdeling Renkum-Wageningen
320,"Kerkstraat 20  Renswoude,  Utrecht 3927 BR",52.0708369,5.5404773,Afdeling Renswoude
321,"Kerkstraat 1  Rhenen,  Utrecht 3911 LD",51.9570453,5.5653126,Afdeling Rhenen
322,"Kerkstraat 1  Rhenen,  Utrecht 3911 LD",51.9570295,5.5652263,Afdeling Rhenen
323,"Kerkstraat 1  Rhenen,  Utrecht 3911 LD",51.9570295,5.5652263,Afdeling Rhenen
324,"Willem de Zwijgerstraat 30  Rijssen,  Overijssel 7462 HJ",52.3024324,6.5073784,Afdeling Rijssen
325,"Willem de Zwijgerstraat 30  Rijssen,  Overijssel 7462 HJ",52.3024324,6.5073784,Afdeling Rijssen
326,"Willem de Zwijgerstraat 30  Rijssen,  Overijssel 7462 HJ",52.3024324,6.5073784,Afdeling Rijssen
327,"Molengriendweg 3  Roermond,  Limburg 6041 BN",51.2071574,5.9992408,Afdeling Roermond e.o.
328,"Molengriendweg 3  Roermond,  Limburg 6041 BN",51.2072526,5.9990571,Afdeling Roermond e.o.
329,"Plein 15  Rolde,  Drenthe 9451 BW",52.9874097,6.6444316,Afdeling Rolde
330,"Plein 15  Rolde,  Drenthe 9451 BW",52.9874097,6.6444316,Afdeling Rolde
331,"Plein 15  Rolde,  Drenthe 9451 BW",52.9874097,6.6444316,Afdeling Rolde
332,"Gezellelaan 18 E  Roosendaal,  Noord-Brabant 4707 CD",51.5198152,4.4626575,Afdeling Roosendaal
333,"Gezellelaan 18 E  Roosendaal,  Noord-Brabant 4707 CD",51.5198152,4.4626575,Afdeling Roosendaal
334,"Leeuwenstraat 9 11  Rotterdam,  Zuid-Holland 3011 AL",51.9213939,4.4823332,Afdeling Rotterdam
335,"Leeuwenstraat 9 11  Rotterdam,  Zuid-Holland 3011 AL",51.9213939,4.4823332,Afdeling Rotterdam
336,"Leeuwenstraat 9 11  Rotterdam,  Zuid-Holland 3011 AL",51.9213939,4.4823332,Afdeling Rotterdam
337,"Oude Dieze 12  S-Hertogenbosch,  Noord-Brabant 5211 KV",51.6856811,5.3081307,Afdeling s-Hertogenbosch e.o.
338,"Oude Dieze 12  S-Hertogenbosch,  Noord-Brabant 5211 KV",51.6856930,5.3082950,Afdeling s-Hertogenbosch e.o.
339,"Oude Dieze 12  S-Hertogenbosch,  Noord-Brabant 5211 KV",51.6856930,5.3082950,Afdeling s-Hertogenbosch e.o.
340,    ,17.6354642,-63.2326763,Afdeling Saba
341,"Westdorplaan 132 a  Raalte,  Overijssel 8101 PP",52.3779058,6.270343,Afdeling Salland Midden
342,"Westdorplaan 132 a  Raalte,  Overijssel 8101 PP",52.3779125,6.2703254,Afdeling Salland Midden
343,"Westdorplaan 132 a  Raalte,  Overijssel 8101 PP",52.3779125,6.2703254,Afdeling Salland Midden
344,"Zeearendstraat 13  Petten,  Noord-Holland 1755 PK",52.7672322,4.6571724,Afdeling Schagen
345,"Zeearendstraat 13  Petten,  Noord-Holland 1755 PK",52.7672322,4.6571724,Afdeling Schagen
346,"Zeearendstraat 13  Petten,  Noord-Holland 1755 PK",52.7672322,4.6571724,Afdeling Schagen
347,"Schuitkant 5  Burgh-Haamstede,  Zeeland 4328 BE",51.6973099,3.7452641,Afdeling Schouwen-Duiveland
348,"Schuitkant 5  Burgh-Haamstede,  Zeeland 4328 BE",51.6973099,3.7452641,Afdeling Schouwen-Duiveland
349,    ,17.4890306,-62.973555,Afdeling Sint Eustatius
350,    ,18.04248,-63.05483,Afdeling Sint Maarten
351,"Hemelsley 20  Sittard,  Limburg 6136 HM",51.0046689,5.8789286,Afdeling Sittard e.o.
352,"Hemelsley 20  Sittard,  Limburg 6136 HM",51.0047685,5.8790188,Afdeling Sittard e.o.
353,"Hemelsley 20  Sittard,  Limburg 6136 HM",51.0047685,5.8790188,Afdeling Sittard e.o.
354,"Beusakker 27  Someren,  Noord-Brabant 5712 MG",51.3855954,5.7010448,Afdeling Someren
355,"Berkenlaan 1  Staphorst,  Overijssel 7951 CA",52.6486927,6.2063253,Afdeling Staphorst
356,"Berkenlaan 1  Staphorst,  Overijssel 7951 CA",52.6486927,6.2063254,Afdeling Staphorst
357,"Kerkvaart 2  Mijdrecht,  Utrecht 3641 EP",52.2088431,4.8659101,Afdeling Stichts Weidegebied
358,"Kerkvaart 2  Mijdrecht,  Utrecht 3641 EP",52.2089354,4.8659535,Afdeling Stichts Weidegebied
359,"Kerkvaart 2  Mijdrecht,  Utrecht 3641 EP",52.2089354,4.8659535,Afdeling Stichts Weidegebied
360,"Selfhelpweg 2    Sneek,  Friesland 8607 AB",53.0280229,5.6616366,Afdeling Sûdwest Fryslân
361,"Selfhelpweg 2  Sneek,  Friesland 8607 AB",53.0280306,5.6616850,Afdeling Sûdwest Fryslân
362,"Ankerstraat 24  Oosterend Nh,  Noord-Holland 1794 BJ",53.0847202,4.8772802,Afdeling Texel
363,"Ankerstraat 24  Oosterend Nh,  Noord-Holland 1794 BJ",53.0847202,4.8772802,Afdeling Texel
364,"Noordpoort 10  Sint Maartensdijk,  Zeeland 4695 BX",51.5508050,4.0783395,Afdeling Tholen-Reimerswaal
365,"Noordpoort 10  Sint Maartensdijk,  Zeeland 4695 BX",51.5508050,4.0783395,Afdeling Tholen-Reimerswaal
366,"Noordpoort 10  Sint Maartensdijk,  Zeeland 4695 BX",51.5508050,4.0783395,Afdeling Tholen-Reimerswaal
367,"Centaurusweg 57  Tilburg,  Noord-Brabant 5015 TC",51.5777965,5.1066236,Afdeling Tilburg e.o.
368,"Centaurusweg 57  Tilburg,  Noord-Brabant 5015 TC",51.5777965,5.1066236,Afdeling Tilburg e.o.
369,"Centaurusweg 57  Tilburg,  Noord-Brabant 5015 TC",51.5777965,5.1066236,Afdeling Tilburg e.o.
370,"De Wulp 69  Vriezenveen,  Overijssel 7671 ZN",52.4052122,6.6171574,Afdeling Twenterand
371,"De Wulp 69  Vriezenveen,  Overijssel 7671 ZN",52.4052122,6.6171574,Afdeling Twenterand
372,"De Wulp 69  Vriezenveen,  Overijssel 7671 ZN",52.4052122,6.6171574,Afdeling Twenterand
373,"Geesterweg 25  Uitgeest,  Noord-Holland 1911 HK",52.5288317,4.7082015,Afdeling Uitgeest
374,"Achterberglaan 63  Uithoorn,  Noord-Holland 1422 CX",52.2452494,4.832336,Afdeling Uithoorn
375,"Wijk 8 -2  Urk,  Flevoland 8321 TG",52.6637783,5.5983925,Afdeling Urk
376,"Wijk 8 -2  Urk,  Flevoland 8321 TG",52.6634651,5.5987392,Afdeling Urk
377,"Koningsweg 2  Utrecht,  Utrecht 3582 GE",52.0774404,5.1332255,Afdeling Utrecht
378,"Koningsweg 2  Utrecht,  Utrecht 3582 GE",52.0777407,5.1333434,Afdeling Utrecht
379,"Koningsweg 2  Utrecht,  Utrecht 3582 GE",52.0777407,5.1333434,Afdeling Utrecht
380,"Dennenhorst 22 a  Driebergen-Rijsenburg,  Utrecht 3972 GM",52.0475997,5.2899423,Afdeling Utrechtse Heuvelrug
381,"Dennenhorst 22 a  Driebergen-Rijsenburg,  Utrecht 3972 GM",52.0475997,5.2899423,Afdeling Utrechtse Heuvelrug
382,"Dennenhorst 22 a  Driebergen-Rijsenburg,  Utrecht 3972 GM",52.0475997,5.2899423,Afdeling Utrechtse Heuvelrug
383,"Bosstraat 5 B  Valkenburg Lb,  Limburg 6301 HM",50.8717929,5.8233347,Afdeling Valkenburg aan de Geul/Nuth
384,"Bosstraat 5 B  Valkenburg Lb,  Limburg 6301 HM",50.8717929,5.8233347,Afdeling Valkenburg aan de Geul/Nuth
385,"Bosstraat 5 B  Valkenburg Lb,  Limburg 6301 HM",50.8717929,5.8233347,Afdeling Valkenburg aan de Geul/Nuth
386,"Gelukken 15 A  Valkenswaard,  Noord-Brabant 5552 LD",51.359421,5.4514208,Afdeling Valkenswaard/A2
387,"Gelukken 15 A  Valkenswaard,  Noord-Brabant 5552 LD",51.3594210,5.4514208,Afdeling Valkenswaard/A2
388,"Gelukken 15 A  Valkenswaard,  Noord-Brabant 5552 LD",51.3594210,5.4514208,Afdeling Valkenswaard/A2
389,"Coevorderweg 31  Slagharen,  Overijssel 7776 AC",52.6231899,6.5561345,Afdeling Vechtdal
390,"Coevorderweg 31  Slagharen,  Overijssel 7776 AC",52.6231899,6.5561345,Afdeling Vechtdal
391,"Coevorderweg 31  Slagharen,  Overijssel 7776 AC",52.6231899,6.5561345,Afdeling Vechtdal
392,"De Sterke Arm 10  Veenendaal,  Utrecht 3901 ER",52.0221935,5.556435,Afdeling Veenendaal
393,"De Sterke Arm 10  Veenendaal,  Utrecht 3901 ER",52.0219804,5.5562900,Afdeling Veenendaal
394,"De Sterke Arm 10  Veenendaal,  Utrecht 3901 ER",52.0219804,5.5562900,Afdeling Veenendaal
395,"Hogendorpstraat 10  Dieren,  Gelderland 6951 ER",52.0525252,6.0990191,Afdeling Veluwezoom
396,"Hogendorpstraat 10  Dieren,  Gelderland 6951 ER",52.0525252,6.0990191,Afdeling Veluwezoom
397,"Hogendorpstraat 10  Dieren,  Gelderland 6951 ER",52.0525252,6.0990191,Afdeling Veluwezoom
398,"Nijmeegseweg 40  Venlo,  Limburg 5916 PT",51.3894144,6.176217,Afdeling Venlo
399,"Nijmeegseweg 40  Venlo,  Limburg 5916 PT",51.3894144,6.1762170,Afdeling Venlo
400,"Bergweg 4  Venray,  Limburg 5801 EG Venray",51.5263361,5.9675672,Afdeling Venray
401,"Bergweg 4  Venray,  Limburg 5801 EG",51.5263244,5.9674363,Afdeling Venray
402,"Bergweg 4  Venray,  Limburg 5801 EG",51.5263244,5.9674363,Afdeling Venray
403,"Magnoliastraat 10  Vianen Ut,  Utrecht 4131 BB",51.9955341,5.1066357,Afdeling Vijfheerenlanden
404,"Magnoliastraat 10  Vianen Ut,  Utrecht 4131 BB",51.9955514,5.1066280,Afdeling Vijfheerenlanden
405,"Plantageweg 4  Brielle,  Zuid-Holland 3232 LE",51.8968470,4.1659780,Afdeling Voorne-Putten
406,"Plantageweg 4  Brielle,  Zuid-Holland 3232 LE",51.8968470,4.1659780,Afdeling Voorne-Putten
407,"Plantageweg 4  Brielle,  Zuid-Holland 3232 LE",51.8968470,4.1659780,Afdeling Voorne-Putten
408,"Leidekkersdreef 12  Apeldoorn,  Gelderland 7328 AT",52.168709,6.068965,Afdeling Voorst
409,"Leidekkersdreef 12  Apeldoorn,  Gelderland 7328 AT",52.1961029,5.9876788,Afdeling Voorst
410,"Leidekkersdreef 12  Apeldoorn,  Gelderland 7328 AT",52.1961029,5.9876788,Afdeling Voorst
411,"Klein Vlaanderen 59  Middelburg,  Zeeland 4331 RG",51.5014924,3.6082036,Afdeling Walcheren
412,"Klein Vlaanderen 59  Middelburg,  Zeeland 4331 RG",51.5014924,3.6082036,Afdeling Walcheren
413,"Klein Vlaanderen 59  Middelburg,  Zeeland 4331 RG",51.5014924,3.6082036,Afdeling Walcheren
414,"Van Heeckerenstraat 2 A  Wassenaar,  Zuid-Holland 2242 GX",52.140218,4.3921858,Afdeling Wassenaar
415,"Van Heeckerenstraat 2 A  Wassenaar,  Zuid-Holland 2242 GX",52.1402180,4.3921858,Afdeling Wassenaar
416,"Van Heeckerenstraat 2 A  Wassenaar,  Zuid-Holland 2242 GX",52.1402180,4.3921858,Afdeling Wassenaar
417,"Boerhaavestraat 15 A  Weert,  Limburg 6001 AV",51.2555536,5.711226,Afdeling Weert e.o.
418,"Boerhaavestraat 15 A  Weert,  Limburg 6001 AV",51.2557867,5.7114425,Afdeling Weert e.o.
419,"Vredehofstraat 9 C  Hoorn,  Noord-Holland 1624 XG",52.6509202,5.0593765,Afdeling West-Friesland
420,"Vredehofstraat 9 C  Hoorn,  Noord-Holland 1624 XG",52.6509202,5.0593765,Afdeling West-Friesland
421,"Vredehofstraat 9 C  Hoorn Nh,  Noord-Holland 1624 XG",52.6509202,5.0593765,Afdeling West-Friesland (District Fryslan)
422,"Dorpsstraat 4  Havelte,  Drenthe 7971 CR",52.7664218,6.2452261,Afdeling Westerveld
423,"Eltensestraat 17  Duiven,  Gelderland 6922 JA",51.9445220,6.0083087,Afdeling Westervoort-Duiven-Groessen en Loo
424,"Eltensestraat 17  Duiven,  Gelderland 6922 JA",51.9445220,6.0083087,Afdeling Westervoort-Duiven-Groessen en Loo
425,"Eltensestraat 17  Duiven,  Gelderland 6922 JA",51.9445220,6.0083087,Afdeling Westervoort-Duiven-Groessen en Loo
426,"Postbus 72  Naaldwijk,  Zuid-Holland 2670 AB",51.9937334,4.2085835,Afdeling Westland
427,"Postbus 72  Naaldwijk,  Zuid-Holland 2670 AB",51.9923734,4.2080344,Afdeling Westland
428,"Postbus 72  Naaldwijk,  Zuid-Holland 2670 AB",51.9923734,4.2080344,Afdeling Westland
429,"Veenhof 1955  Wijchen,  Gelderland 6604 DG",51.8194371,5.7339262,Afdeling Wijchen
430,"Veenhof 1955  Wijchen,  Gelderland 6604 DG",51.8194252,5.7339416,Afdeling Wijchen
431,"Frankenplantsoen 11  Wijk Bij Duurstede,  Utrecht 3962 CG",51.9762373,5.3391738,Afdeling Wijk bij Duurstede/Cothen
432,"Nicolaas Beetslaan 14  Zandvoort,  Noord-Holland 2041 NN",52.3766172,4.5371495,Afdeling Zandvoort
433,"Nicolaas Beetslaan 14  Zandvoort,  Noord-Holland 2041 NN",52.3766172,4.5371495,Afdeling Zandvoort
434,"Nicolaas Beetslaan 14  Zandvoort,  Noord-Holland 2041 NN",52.3766172,4.5371495,Afdeling Zandvoort
435,"Mr. F.J. Haarmanweg 13  Terneuzen,  Zeeland 4538 AM",51.3265775,3.8298814,Afdeling Zeeuws Vlaanderen
436,"Mr. F.J. Haarmanweg 13  Terneuzen,  Zeeland 4538 AM",51.3265775,3.8298814,Afdeling Zeeuws Vlaanderen
437,"Postbus 164  Zeewolde,  Flevoland 3890 AD",52.330691,5.5439657,Afdeling Zeewolde
438,"Postbus 164  Zeewolde,  Flevoland 3890 AD",52.3311280,5.5404950,Afdeling Zeewolde
439,"Postbus 164  Zeewolde,  Flevoland 3890 AD",52.3311280,5.5404950,Afdeling Zeewolde
440,"Kwartellaan 13  Zeist,  Utrecht 3704 ET",52.0922815,5.2135435,Afdeling Zeist
441,"Kwartellaan 13  Zeist,  Utrecht 3704 ET",52.0922815,5.2135435,Afdeling Zeist
442,"Clauslaan 2 a  Zoetermeer,  Zuid-Holland 2713 VN",52.054808,4.4874597,Afdeling Zoetermeer
443,"Clauslaan 2 a  Zoetermeer,  Zuid-Holland 2713 VN",52.0549052,4.4873572,Afdeling Zoetermeer
444,"Clauslaan 2 a  Zoetermeer,  Zuid-Holland 2713 VN",52.0549052,4.4873572,Afdeling Zoetermeer
445,"Hofakkers 26  Oosterhesselen,  Drenthe 7861 AS",52.7557978,6.7209337,Afdeling Zuidoost Drenthe
446,"Hofakkers 26  Oosterhesselen,  Drenthe 7861 AS",52.7557978,6.7209337,Afdeling Zuidoost Drenthe
447,"Hofakkers 26  Oosterhesselen,  Drenthe 7861 AS",52.7557978,6.7209337,Afdeling Zuidoost Drenthe
448,"Brummelkant 2  Stadskanaal,  Groningen 9502 BB",52.9965024,6.9604348,Afdeling Zuidoost-Groningen
449,"Brummelkant 2  Stadskanaal,  Groningen 9502 BB",52.9965024,6.9604348,Afdeling Zuidoost-Groningen
450,"Brummelkant 2  Stadskanaal,  Groningen 9502 BB",52.9965024,6.9604348,Afdeling Zuidoost-Groningen
451,"Van Haersoltelaan 1  Hasselt,  Overijssel 8061 EG",52.5902404,6.1051056,Afdeling Zwartewaterland
452,"Van Haersoltelaan 1  Hasselt,  Overijssel 8061 EG",52.5901460,6.1056287,Afdeling Zwartewaterland
453,"Van Haersoltelaan 1  Hasselt,  Overijssel 8061 EG",52.5901440,6.1056403,Afdeling Zwartewaterland
454,"Kapitein Rietbergflat 26  Zwijndrecht,  Zuid-Holland 3333 CA",51.8094292,4.6331444,Afdeling Zwijndrechtsewaard
455,"Kapitein Rietbergflat 26  Zwijndrecht,  Zuid-Holland ",51.8094292,4.6331444,Afdeling Zwijndrechtsewaard
456,"Brahmsstraat 5  Zwolle,  Overijssel 8031 DB",52.5264911,6.0927263,Afdeling Zwolle
457,"Brahmsstraat 5  Zwolle,  Overijssel 8031 DB",52.5264911,6.0927263,Afdeling Zwolle
458,"Brahmsstraat 5  Zwolle,  Overijssel 8031 DB",52.5264911,6.0927263,Afdeling Zwolle
459,"Bellweg 2  Beilen,  Drenthe 9411 PV",52.8523313,6.5177339,District Drenthe
460,"Bellweg 2  Beilen,  Drenthe 9411 PV",52.8523313,6.5177339,District Drenthe
461,"Bellweg 2  Beilen,  Drenthe 9411 PV",52.8523313,6.5177339,District Drenthe
462,"Oranjewal 28   Dokkum,  Friesland 9101 JV ",53.3280322,5.9984980,District Fryslân - Werkgroep Dokkum
463,"Oranjewal 28  Dokkum,  Friesland 9101 JV",53.3279650,5.9984937,District Fryslân - Werkgroep Dokkum
